key,value
15383,82300
48484,75308
23654,95063
36152,81161
34084,62937
45935,70632
15425,61135
49365,62385
42158,79624
35013,60937
10983,75682
28641,72711
7373,56354
21345,89583
32425,74953
1086,56415
37817,92662
44459,84434
37276,84855
3226,96898
21325,57362
49230,89373
39802,97263
13554,98569
33377,86683
49842,57913
39086,71159
32275,80248
47383,57718
33153,91960
23021,96679
34697,56963
27244,94531
36549,92845
9291,54871
36659,91300
29140,95623
40583,55741
14492,65173
35599,64091
48479,90263
2848,86781
11428,98934
3577,51344
28338,71028
29822,50696
18787,89773
34021,76931
5533,58784
3795,64629
43747,75757
48409,76980
6982,51022
3738,91832
3166,64113
4447,64393
8396,85675
33216,82470
43566,76477
20043,60506
12964,71725
21604,86326
5640,56590
9814,85675
28675,81974
36084,92708
46014,71786
38436,78662
10776,93104
14784,64054
32766,69396
40423,72472
1900,85685
12160,80584
43451,74724
10759,85005
31292,83702
43415,77242
39544,83838
25036,98571
32331,94854
12330,70398
28403,69140
31126,75239
46940,69768
42979,76586
419,93971
10928,95844
28421,83580
1610,88729
31810,66605
7983,51362
456,59981
46364,54694
23438,81570
43473,78426
34520,76910
28698,89657
22592,63474
32287,75715
16979,54100
16912,74380
28373,99653
38787,54256
23755,79781
19793,53782
38513,76553
42981,82800
27167,50325
31702,52901
34123,61723
9089,73633
43996,66013
13174,83393
11898,52612
28151,93314
1501,91204
32538,56022
41684,54563
9168,84082
20139,51946
32189,72854
45732,62322
28054,86965
5256,84839
1998,61793
31047,82983
40719,59725
21280,75609
38229,50677
23329,76445
31134,74535
4091,93019
36744,55920
17760,68005
45655,61119
31856,68323
26388,92540
13170,72996
32629,64167
4625,83819
33085,87830
40856,64434
19040,97436
37045,97952
2077,87399
11082,82157
13874,85319
1273,83882
43102,87937
39545,69249
5624,88513
28189,94201
30859,56129
18055,83870
39116,67243
34075,77324
15649,89868
44312,58753
6984,78220
21585,75847
10575,74781
19610,54692
19032,85220
34885,99735
8262,84586
22055,64674
8331,58232
4223,58095
27700,51177
13420,58939
23392,86336
49426,50541
40534,80468
27457,86122
27110,65427
5767,84745
6384,78480
31772,57206
26486,69348
13013,92143
49419,54739
44124,55762
29250,70226
4633,83862
47440,62865
3152,77460
45715,75710
7617,80134
7780,87708
39995,66155
26796,68104
26601,93819
10222,73131
26633,60468
7633,97333
39764,54065
8790,71812
21322,68076
27388,66007
19033,78853
2314,68761
16752,54518
30413,62351
46185,83680
21399,76815
26762,91471
42620,83399
28988,76611
44110,50762
28772,55047
622,76491
29471,88576
27598,88976
3278,52035
20131,74349
13190,54855
47510,72214
18171,74557
49905,95078
19445,86845
41312,94885
44937,78772
45032,68861
26756,89777
29677,78909
46872,94092
16562,72784
26160,53843
5029,70184
45428,78455
4502,97081
14339,62155
45102,80831
36923,88157
11573,84286
26698,52182
19463,53224
33697,78187
17088,65921
1101,65133
8498,73681
40173,61672
34433,63399
3662,69571
5027,82385
44670,57709
23559,86904
22307,79851
43106,95518
22951,66328
15468,75787
27794,74968
33531,70881
21847,79182
14191,96488
48940,96563
18333,57339
26169,94901
28998,51496
45283,73522
41123,63131
8800,62467
7546,73274
40690,95415
36949,77101
5692,92623
33013,86922
38619,70586
47873,83140
47810,97382
34580,88120
1657,92877
34859,78554
44544,59905
35985,85766
39897,83129
10491,67648
12869,91128
41343,70371
14557,61351
32018,66182
23470,73214
22852,94732
40314,51219
49131,81402
35747,91757
13149,83303
41108,75359
8564,67551
12315,90440
18927,98142
33120,65134
1611,76754
27481,63408
23257,70858
49062,94621
37571,80477
29104,83879
31516,61418
11319,62248
11488,90111
23418,99509
42818,76390
16895,64647
23160,61030
32620,60322
25379,98440
16914,53133
42763,79391
13025,51039
18973,98463
5991,65481
27218,95267
45974,62879
5062,96753
36452,87184
14931,86159
36552,98910
2116,62867
36163,58993
37473,72467
33130,51341
27038,71148
40937,79060
20935,62794
2028,81603
16860,68054
41171,68801
15411,66885
7070,59017
49717,98453
14668,93180
26498,50719
6133,96680
42689,84547
11014,52841
39020,88836
30356,74329
13863,88280
37599,66184
21125,85612
35093,51056
30440,91943
14579,89050
21772,91551
44814,85590
35547,81118
5619,54772
12264,64922
46191,60276
8092,64287
25716,70935
41898,99150
26289,76898
43021,82671
21509,55432
49265,91961
21051,88996
14538,88014
32580,64293
47714,61063
24266,54392
32116,98195
20338,52120
16905,90029
4088,93457
28555,62721
12766,78235
28647,71725
32436,93158
6826,72582
1230,66806
1716,91352
8603,62769
4000,70320
42051,72228
6884,98460
45330,87219
33106,58450
12436,92804
7511,85317
34756,96095
32413,97787
9205,87174
46775,54025
23447,98369
20864,92418
48103,67427
34669,51492
34582,78158
42436,84051
17829,51160
34495,88050
8164,82278
40991,52586
9556,95146
45859,53349
11936,89502
32437,97123
49549,77599
32445,72534
46247,58334
37778,58241
49007,59058
13815,84130
24074,64243
48192,53568
31529,61262
36673,94421
22847,65713
1094,64205
29783,80536
1269,93909
16384,74091
17434,76221
48210,96113
48843,90681
17182,61769
2474,90770
6155,96467
10224,54400
11762,93711
43216,51009
49711,81198
37665,83890
38417,55085
27638,76471
14659,60486
49605,65265
11174,80580
9082,98424
12960,81608
10764,88216
17433,71067
32457,98927
31662,97051
30948,64067
10381,89763
978,56802
25338,94203
17868,77018
9001,56403
19557,97798
21380,54656
12146,68215
4816,96825
2396,99010
30869,93263
38989,55553
11240,59729
24636,72060
44378,81166
15666,61815
7263,99588
5281,69249
30727,55966
7496,61082
2749,77195
17974,59348
3844,92621
22666,57808
89,73395
17598,78140
49856,80171
3745,99315
7540,98424
48062,60972
15342,59963
43295,68621
4611,56689
49311,50214
27332,78286
39782,67834
35628,71289
17530,60174
49006,93545
21232,73776
30378,98331
11990,88843
16202,59099
42080,83946
41752,80457
44056,67778
14862,73202
34720,73287
32029,78984
42938,70452
15192,78712
40774,76230
13137,66398
9129,69259
10154,76398
39942,71118
11418,92007
15719,64149
39744,83752
44209,73448
43263,73195
9592,55552
16272,98570
24990,63042
23720,82813
1661,75419
49757,67713
8401,81295
13578,77543
15402,70448
12919,66757
20230,56362
3024,98609
38722,90420
23434,77724
8783,64335
29528,67402
28551,62371
9462,60377
27438,66613
25833,70023
11056,55253
49411,71821
23163,76334
29502,96678
22203,93895
4863,98974
9553,90051
8644,96167
7829,86087
9975,73605
11800,65394
1244,69734
38062,73179
14130,84255
6396,83969
39763,75358
8208,96260
44565,53443
31566,64480
49382,79189
22866,85750
17203,88677
35438,90495
46152,51673
3288,99612
13003,51145
41695,75134
20103,68784
23077,72395
12179,72568
30765,82289
35645,91689
10995,59496
34473,74222
39898,84330
37020,67675
31523,92915
42530,88456
15287,50800
36087,99096
5279,80027
26347,73577
80,75561
28223,72955
19718,59336
15724,50600
26307,65093
28327,85662
5804,84519
7927,69706
13376,85847
32000,80438
47546,72223
24216,75826
12488,51176
13604,82475
10728,85645
35271,94760
30150,74641
32349,98989
47624,68311
1368,95283
13301,52149
13472,92231
6632,73093
4493,56718
27657,88162
904,79644
30400,74239
26939,56233
2756,55191
49076,89980
40121,65916
12355,90954
32048,96525
37023,83082
15303,65363
28892,64747
34576,72743
38353,91509
41151,74071
39741,97584
2277,97471
41144,95230
20115,85695
7635,63387
12273,56603
37576,93324
37292,96882
17900,50020
10460,65478
31339,51994
7435,87917
5244,66741
19910,68762
49736,77301
20698,72535
10243,77424
4247,57934
9172,65824
14970,82435
17993,85855
6999,80563
6071,76162
31080,86083
11451,81253
17864,79440
43678,68570
27303,90554
40270,51400
16571,67695
19439,93006
41074,82162
37253,61954
1042,50683
49543,91985
39493,81897
41423,73766
5507,61658
26277,78769
43003,89964
35311,80956
14786,59333
22995,89705
44540,94100
42964,63131
5949,87397
7055,72095
22113,86022
45855,92580
1002,97058
25511,83352
19548,65593
909,92310
47441,52984
21108,52465
17830,56893
6054,77363
22505,76777
32262,99221
32089,57483
17200,60568
16206,71350
31432,95050
29994,51994
31643,52518
27027,50897
30621,64903
19258,94108
14089,79692
15108,70117
25748,61341
7078,56320
26671,74621
28677,69462
5318,83894
5226,92936
9230,93118
35404,81543
14019,84925
9591,54885
10063,82132
6444,83177
33416,51498
43213,70506
30438,93682
41891,57937
40039,64843
29640,97840
15776,78101
38179,98730
40647,68597
11458,98107
49835,90475
737,80076
1378,66387
12303,76661
615,58941
45973,67980
31324,71218
19259,53866
35930,63582
35635,80044
22354,83969
25304,84558
10813,65248
24149,59113
24694,66753
28146,91240
19003,63115
14653,55678
11476,68014
24160,58371
18436,85845
3084,74532
48776,94782
20437,71838
41188,86605
29239,86824
18061,66093
25178,69038
29527,83142
26719,74101
10056,51990
22417,61542
41421,72917
21731,53377
20148,57666
1365,97318
35069,68301
641,98928
29614,99368
20002,73762
26822,73673
25747,86257
17975,69715
3834,54908
6151,63747
38126,66148
24333,71412
11503,73121
47169,67302
9670,88356
38224,95321
28271,74339
6956,55372
34441,78270
3020,99223
31412,88834
16520,74472
21120,96675
22589,83731
32161,93458
45101,70677
7424,67269
10807,79114
41621,60434
21056,69045
35268,87237
48790,89647
3645,93494
18264,58716
49958,54162
47901,81025
32546,81708
5766,70270
22685,66525
24450,85464
47424,66401
46906,66270
40279,82898
23334,94752
44512,62279
26414,50777
440,82144
40374,71757
46780,83157
40509,84634
36215,56752
29723,72916
16102,58663
24114,55608
9330,66433
43805,72876
17343,77450
45432,76737
2174,99680
4405,99236
34108,94759
44473,82776
6162,88563
36301,94304
3753,72456
16323,73302
6336,67720
5258,76390
12581,76499
5709,83262
21371,85160
24006,59501
15859,74129
20455,95751
26216,71749
43925,81425
12910,86212
39787,70537
31628,50543
6215,74722
3761,62161
6402,67866
38169,60917
18458,91909
11391,54983
7532,82945
7378,99108
18708,78854
5490,74681
32235,51175
32522,67062
17987,54217
33548,61080
19435,93758
5745,67522
17224,79135
41197,96141
9966,83142
409,81631
16022,57954
25967,97370
38655,89461
29414,71642
44873,51728
37779,93603
13268,55994
12424,86784
39225,64067
2777,93884
20146,89970
2109,81593
32811,54521
19303,84064
31168,84024
17187,51470
49502,95866
21100,50380
8568,67903
27415,51576
1572,63908
10442,61643
41231,95348
28523,88254
48508,70788
36623,54740
42461,85454
24882,60311
47985,83353
32037,82028
13841,91856
12154,69429
19900,59810
32634,64802
22118,93568
30412,96880
7639,99577
9748,93021
40846,69116
28749,74118
1820,67543
41694,61059
48133,95997
35445,53429
41628,50376
20028,78123
39867,79172
42412,92966
4149,91986
6093,73578
1873,69306
4424,66285
40181,95944
14767,59140
12331,54111
45696,52846
27449,79093
17848,99384
21791,63189
33661,75486
41419,53589
19706,63146
40812,91918
26043,94602
41394,93054
1063,65013
7834,64602
11809,61372
38582,56323
5459,88667
5069,98496
35003,73365
42343,54201
32848,56822
49278,57449
21210,93862
4601,95064
34683,71678
5204,54635
37499,63026
17217,74594
48669,50057
1395,56355
16716,60288
11401,65995
47702,76749
17282,84271
36439,66627
2248,86589
32511,85826
43820,63332
20946,84745
6079,73999
27535,92673
48630,88194
39957,76717
33904,82850
9378,67732
35530,69887
3527,52015
11619,96677
27662,69014
33250,53612
47276,82947
45114,78167
28801,94167
25432,64207
29769,86385
18956,53211
4454,68049
5517,79815
5674,97223
32409,86938
47185,73130
30085,89373
26670,55776
16843,98285
27136,51705
15419,76931
13339,99580
26036,62105
18246,50607
9672,87934
12049,50238
35968,67207
1,92392
3077,89826
41013,57492
503,69221
28629,94649
30923,90195
10239,76135
42279,87006
41315,73995
36943,71042
20249,51579
1851,50944
17971,92475
3350,52378
31255,50442
8350,93780
6981,70755
33764,55887
45561,70866
36011,60868
12927,75166
49009,57075
35136,71663
8852,76229
10731,99434
16381,54342
41523,85883
40862,93451
17613,61697
15630,67486
39289,80828
3026,77229
48524,72229
27558,61835
29139,53191
33194,87498
37189,67808
28210,65723
22862,91299
38629,71129
21741,88083
4699,62373
5514,76672
9885,51647
24373,61745
33698,51798
18936,64289
48065,51805
15844,60647
4619,64586
37103,77950
31423,59913
37008,63705
9796,99319
43457,50156
44561,68773
48373,91869
15874,96224
1496,79860
10900,63788
1983,69125
9560,78977
37282,75905
5334,95414
31902,83809
44507,58877
10992,74682
47610,50626
23287,90190
46867,69002
11496,85896
20686,98541
27411,71576
29413,89052
2302,50448
48555,64578
16949,63519
49800,82044
3732,80938
36660,83757
39913,68056
13311,80891
46844,81209
21002,50538
14512,62223
45262,87290
33979,88159
30120,80964
36932,53095
2671,69676
40523,95081
27641,71221
14617,88391
10703,96561
23818,62185
2414,76111
13204,74007
21122,61951
15550,79582
17311,74982
22499,96224
12866,88157
12885,99189
40412,88744
5672,81251
35885,83826
44493,61059
12991,74565
12138,79055
10544,76813
11273,69139
12188,79822
3023,60772
38206,61305
33972,78916
31888,77882
27193,80576
1679,82161
6824,81782
1348,67813
33928,59624
11238,89790
47988,77457
48318,51640
17332,95380
16242,52609
8491,91956
44102,68028
18161,62252
32982,67293
25086,51267
1136,60538
36986,56142
2147,71206
9957,63205
8166,82363
35303,96921
8403,99765
26607,80059
45485,67464
40251,66794
27073,50827
11024,78868
41841,79873
49977,96138
27760,60080
15037,63944
8172,85930
19464,80058
35502,69057
49590,95686
47313,53120
43768,89315
12626,59822
39472,94121
11255,69137
21935,71117
15185,50006
11244,75496
36961,92815
46451,93842
36665,57361
4434,94369
6222,56888
22579,95242
17385,50778
915,57731
12606,80395
43737,77686
28632,60643
13632,84430
32295,56381
41402,88144
10610,77513
15354,83206
20896,62098
9537,61467
6377,87927
44539,81544
18511,82130
10644,90345
15555,85763
25309,60123
10650,86997
2110,58992
19324,75914
47342,90988
23322,54819
39461,85855
29574,75022
28001,52273
49824,56932
23097,77654
19161,82053
7495,97377
6997,83536
29227,93133
36898,71864
34001,63940
3397,87276
32428,74833
30220,83492
34340,78483
28112,52658
14094,60988
412,61569
28340,63122
44076,61497
32638,99459
43917,96634
42023,81015
45788,61897
19554,68800
34334,65147
35067,96141
34909,53414
16696,94872
6302,67148
22674,81272
44790,64732
8458,95043
3877,71287
4827,60361
27049,75714
10551,63490
718,69484
22333,54158
3867,69055
13726,88520
21110,98921
6199,53433
13305,84540
37429,91775
13348,92400
47007,76104
31094,68714
26267,99238
7264,64759
31934,57207
29476,57360
16487,68216
3492,56630
7604,80260
12236,84138
24752,56987
39966,61276
42534,86696
17129,97579
21022,76377
35927,62177
33420,88938
33981,59186
25465,61666
37694,91864
4318,77143
18028,57839
9356,89241
22331,87894
20316,70908
35746,75716
8404,51533
39596,51173
19178,53065
38587,65072
46803,61322
31631,72272
3553,66518
17477,55946
36934,88084
30027,70237
45200,72562
8385,89897
11486,63695
4086,82476
15486,84043
38425,59647
3279,58567
6017,61365
20091,64472
11084,75609
2239,54363
33004,61069
49796,86002
1939,80377
11767,53669
10611,61788
2380,76358
41860,56256
13792,64312
15221,76379
45444,76805
41130,66269
555,84669
1233,84754
32740,74453
25894,75069
11557,86288
22764,66515
6268,99276
8150,78168
32095,99388
9679,89125
3918,51880
17044,57704
16478,88702
17786,76667
1735,71648
36154,54216
34250,68854
8787,90617
5799,97063
45381,65706
30040,92986
812,97534
49209,82514
31849,89463
48859,57170
22218,86006
12915,50659
25915,98178
42587,62344
44848,89892
49841,54020
39637,73153
31802,78274
41045,79594
42235,88884
23842,73570
30415,92152
2992,67673
10712,56384
21481,96378
42606,90099
44441,99346
16424,95140
33118,79874
3183,84936
1810,52129
16609,59072
48491,76721
9381,92283
6174,66053
32319,95045
18548,70319
46074,51275
42635,90164
37716,98358
29778,65843
27430,92036
40766,65621
4018,88981
29145,79819
22276,93041
8206,89269
15917,76608
19388,54790
11023,89177
12366,82689
21034,97999
48883,73773
32882,86359
44464,91026
43755,54934
4391,60400
47646,66301
66,62713
19803,54213
29743,95511
34314,59682
42932,71881
2526,83538
2027,62121
22285,85668
30144,82111
13505,54067
16351,88358
7873,92335
35064,72410
13379,65352
6622,82855
28769,87562
10554,88951
28107,81787
35329,60871
47614,77410
19752,58777
9936,81134
24484,69831
31019,87082
16521,96696
1694,90860
11642,92103
12849,71708
36761,75046
6319,88451
39350,90921
24473,53637
9371,64681
22638,77350
28640,61890
16334,84037
35117,94146
19223,79715
32021,89662
47622,52559
29663,58228
38097,88889
42856,74585
26253,74229
6810,56693
44051,93798
47768,85126
14828,82420
17337,67763
5273,80909
8149,64906
4823,70233
29586,76693
34234,85585
392,60548
16677,58273
35463,96932
13177,91881
32238,95539
20502,71614
25723,60230
26145,97614
48378,91521
39765,92687
44091,69682
31429,53850
42016,92292
12373,88950
22104,76276
43496,82745
4169,94504
15445,85853
28779,83464
4013,60770
20580,84071
19409,95019
1789,75384
42491,56002
10631,66827
7766,96946
48539,50887
18923,55405
9863,74053
29926,60724
23262,68572
20807,87831
21258,83143
5907,52956
21053,97282
43825,56795
18670,65254
3588,85760
34060,92244
33634,54190
16664,84868
10344,57053
13634,90292
29093,91199
30669,71226
48881,67466
21431,98490
4665,55476
14497,94824
20147,51777
15695,79905
35785,86271
7280,86180
23433,61224
1123,55791
42277,50782
38406,98569
43618,62211
3293,95716
254,94207
24400,97552
31090,52826
26219,66120
6032,88481
45044,60530
37715,79296
40067,71844
13185,56133
31839,51251
30667,59486
28898,95372
11931,78936
1826,91345
2533,93801
1336,62209
28078,79811
20346,62654
45894,85518
11091,63954
4496,75912
948,90337
44717,50670
16090,59315
7625,57990
45799,78903
7566,95711
2845,68304
41172,75024
17952,65076
47063,92265
21006,70550
15525,80232
28883,99668
31050,58111
48817,62392
34283,80972
30978,70887
41911,66346
46474,56097
49037,80130
11203,81658
13612,91949
35828,56372
31724,73541
23355,64969
27869,97110
7699,91796
14965,69132
31981,99192
10564,65406
5650,58839
36487,99719
